,Name,ID,Gender,Age,Genres,Popularity,Followers
1305,דודו אהרון,0MGUXM1urhmX05MHj5oVsM,male,45,"['israeli mediterranean', 'israeli pop', 'mizrahi']",39,163296
1306,Mad Fuentes,6fzh7nbhTUmqHUlx7a6DFW,mixed,21,"['perreo', 'reggaeton mexicano']",48,26298
1307,back number,6rs1KAoQnFalSqSU4LTh8g,mixed,16,"['j-pop', 'j-rock']",71,4274627
1308,South Border,6ZgBJRjJsK1iOJGKGZxEUv,mixed,24,['opm'],54,1037079
1309,Taxi B,5FkcU4BVzPptuB6AjobZIL,male,0,"['italian hip hop', 'trap italiana']",49,89722
1310,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,male,36,"['mellow gold', 'soft rock', 'yacht rock']",62,985605
1311,Elettra Lamborghini,3o7fC2O4nraaicpID6bBZW,female,26,['italian pop'],49,944835
1312,Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom,male,39,['alternative r&b'],61,715558
1313,JoeyAK,4iCzh7b2cLbHVsPOwhr8W0,,0,['dutch hip hop'],57,166516
1314,MAX,1bqxdqvUtPWZri43cKHac8,male,83,"['singer-songwriter pop', 'teen pop', 'viral pop']",64,841187
1315,Mc Rebecca,3tt6nZVkNy0ep45fGPkHRJ,female,0,[],0,1
1316,The Ronettes,7CyeXFnOrfC1N6z4naIpgo,mixed,61,"['brill building pop', 'classic girl group', 'motown', 'rock-and-roll']",72,269740
1317,Adriel Favela,0PrhwIWbqYFYyY2ZrkIWgI,male,27,"['banda', 'corrido', 'corridos alternativos', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",64,1543500
1318,Greekazo,0I0zS0aiq9JeGMBT45x6d8,male,0,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']",52,95177
1319,Tulsi Kumar,0T1CMVkqffHlqEk4BcAph1,female,0,"['filmi', 'modern bollywood']",70,8609793
1320,Perry Como,5v8jlSmAQfrkTjAlpUfWtu,male,89,"['adult standards', 'easy listening', 'lounge']",72,501925
1321,Rim'K,2eh8cEKZk4VeruUrGq748D,male,42,"['arabic hip hop', 'french hip hop', 'pop urbaine', 'rap algerien', 'rap francais']",55,1247107
1322,Sachet Tandon,6WOdPJmexxFINcKMkP2jMG,male,0,"['desi pop', 'filmi', 'modern bhajan', 'modern bollywood']",70,2106230
1323,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,male,43,"['contemporary country', 'country', 'country road', 'modern country rock']",71,6429854
1324,Maná,7okwEbXzyT2VffBmyQBWLz,mixed,34,"['latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol']",76,10572235
1325,MC Bruninho,3shPgAzHMyRwWOkXeoWKeB,male,13,"['batidao romantico', 'brega funk', 'brega romantico', 'funk carioca', 'pop teen brasileiro']",48,513320
1326,Pritam,1wRPtKGflJrBx9BmLsSwlU,male,49,"['filmi', 'indian instrumental', 'modern bollywood']",85,24501338
1327,Nazareth,6fvN9GmMCVKb5LY0WsnjFP,male,28,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",56,1404645
1328,Duke Dumont,61lyPtntblHJvA7FMMhi7E,male,37,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']",64,715024
1329,Trapical Minds,7lilUV0c5xjhnakgpbmpdi,mixed,0,[],39,1863
1330,Shawn Hook,7blkMNJv8n9ceP9zlA4W2U,male,0,['canadian pop'],39,62093
1331,HONNE,0Vw76uk7P8yVtTClWyOhac,mixed,6,['uk pop'],60,1541435
1332,O.T. Genasis,1Zatb2YN4erBOoSivOXc0o,male,33,"['southern hip hop', 'trap']",50,1039914
1333,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,male,24,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",75,9631256
1334,Olivia Holt,188VINPQh5dyNfLUkevKqf,female,22,['post-teen pop'],45,1141043
1335,Maite Perroni,6ModsWtBph2rE6zCTVxvZt,female,37,"['latin pop', 'latin viral pop', 'mexican pop']",73,1268555
1336,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,mixed,37,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",81,20449006
1337,WC no Beat,2QjS2N6sORI7H4qbf6xitS,male,26,"['brazilian hip hop', 'funk carioca', 'no beat', 'trap funk']",51,532631
1338,Super Yei,6HqgxkTt9KGyt27zYrwVan,male,0,"['reggaeton', 'reggaeton flow', 'urbano latino']",61,446352
1339,Silvestre Dangond,3OcvS8PzSGYMBvLdzY6g3e,male,40,"['colombian pop', 'vallenato', 'vallenato moderno']",66,4616663
1340,Soprano,2RJBv9wXbW6m539q9NOfW1,male,41,"['french hip hop', 'french pop', 'rap marseille']",60,3367145
1341,Sudan Archives,2MPHBxznH1fj59jbOWY38u,mixed,8,"['afrofuturism', 'alternative r&b', 'experimental r&b', 'indie soul', 'la pop']",47,239159
1342,Otto Knows,5fahUm8t5c0GIdeTq0ZaG8,male,31,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",57,398220
1343,KSI,1nzgtKYFckznkcVMR3Gg4z,male,27,['uk hip hop'],59,2527879
1344,Ketama126,0pSx3asj3usz5PRt8COo0E,male,28,"['drill italiana', 'emo rap italiano', 'italian hip hop', 'trap italiana']",53,310541
1345,LISA,5L1lO4eRHmJ7a0Q6csE5cT,female,28,['k-pop'],70,5849713
1346,Tommaso Paradiso,47z0zz9ZMCn9GBiPRTn5Bc,male,37,"['italian adult pop', 'italian pop', 'rome indie']",55,290054
1347,Grace Potter,1PJVVIeS5Wu0wbZDhtC0Ht,mixed,26,[],51,111066
1348,James TW,0B3N0ZINFWvizfa8bKiz4v,male,22,"['british singer-songwriter', 'uk pop']",62,1373176
1349,Sigma,01pKrlgPJhm5dB4lneYAqS,mixed,0,"['dancefloor dnb', 'pop dance', 'uk dance']",56,318617
1350,Mert Demir,1Zj4GtouAnxHq4qw7ooLfm,male,24,['turkish alt pop'],65,173546
1351,Foster The People,7gP3bB2nilZXLfPHJhMdvc,mixed,10,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",68,3782720
1352,Young Ellens,0SuC1Z51R9kleDO1pj3Gub,male,0,"['dutch hip hop', 'dutch rap pop']",48,71996
1353,Peking Duk,0UZ1nu3kcdNlCoiKRjmSSY,mixed,0,"['aussietronica', 'australian electropop', 'australian indie', 'edm']",50,240823
1354,City Girls,37hAfseJWi0G3Scife12Il,mixed,3,"['scam rap', 'trap queen']",64,2434991
1355,Dani M,5ILMkt5lW4KAyTXMNYWaGF,male,30,"['swedish gangsta rap', 'swedish hip hop', 'swedish reggae', 'swedish trap pop']",55,76258
1356,Nielson,5m5Fh8zrb0uHM85qwkIkVT,male,30,"['dutch pop', 'dutch rock']",51,208424
1357,Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,female,35,"['dance pop', 'neo mellow', 'pop']",66,2523249
1358,KURT,4kcnsS1aAB40FMcLD01gmI,male,0,['mexican pop'],55,284317
1359,Khontkar,1iJrQKRh5aJnp6cG5lpITr,male,29,"['turkish hip hop', 'turkish trap']",52,875981
1360,The Jackson 5,2iE18Oxc8YSumAU232n4rW,mixed,54,"['motown', 'soul']",71,1457967
1361,Sorriso Maroto,1fUSLFr4WUBx7joEcGwpvG,mixed,23,"['pagode', 'pagode novo', 'sertanejo universitario']",72,2814185
1362,PA Sports,2qMezKrAKRh2Z2uR3fCqHt,male,30,['german hip hop'],56,512000
1363,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,male,0,['brazilian edm'],69,1798269
1364,DA Uzi,3xEJ7cDz5rdg6VM8E6Mqhf,male,0,"['french hip hop', 'pop urbaine', 'rap francais']",57,910313
1365,The Carters,4fpTMHe34LC5t3h5ztK8qu,mixed,2,['r&b'],52,1623336
1366,Gestört aber GeiL,7KAGJwWQQui8b0uqwXRkSr,mixed,0,"['german dance', 'german pop']",55,485602
1367,PUBLIC,4vxaQs6vK54nK89J1VtLex,mixed,35,['indie rockism'],56,218971
1368,Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,male,35,"['contemporary country', 'country', 'country road', 'modern country rock']",71,1863628
1369,Carin Leon,66ihevNkSYNzRAl44dx6jJ,male,0,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",85,9253777
1370,Trueno,2x7PC78TmgqpEIjaGAZ0Oz,,0,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']",72,5331156
1371,Hurts,3w4VAlllkAWI6m0AV0Gn6a,mixed,11,"['metropopolis', 'neo-synthpop']",58,349576
1372,T-Wayne,4MIULe6tfg2loNzBy5B9eu,male,32,"['houston rap', 'viral trap']",42,159788
1373,Sarah Geronimo,6aiCKnIN68hohzU3ZzNq48,female,32,['opm'],54,3621323
1374,POCAH,11iQCRz636WFdHj42qxAF6,female,25,"['funk carioca', 'funk rj', 'pagode baiano', 'pop lgbtq+ brasileira']",57,392868
1375,juan karlos,0a4r2EnsevvHCukoJ1xFwJ,male,19,['opm'],66,1580192
1376,Equalz,57RYqNhEvaNiafuP1X73GS,mixed,0,"['dutch hip hop', 'dutch rap pop']",43,79983
1377,Stromae,5j4HeCoUlzhfWtjAfM1acR,male,35,"['belgian pop', 'g-house']",69,3170382
1378,Cash Cash,1LOB7jTeEV14pHai6EXSzF,mixed,14,"['dance pop', 'edm', 'electro house', 'electropowerpop', 'pop dance']",58,694355
1379,LeToya Luckett,1EyK0glCKdNVaKjVxFOHCD,male,0,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",28,455329
1380,Valentino Khan,0deIjoDjl9g9Zpw0sCIOHh,mixed,38,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",51,236497
1381,Duncan Laurence,3klZnJvYGIbWritVwQD434,male,26,['dutch pop'],64,518993
1382,Payung Teduh,2Ooa3TrmlskyBftzenv6xQ,mixed,13,"['indonesian folk', 'indonesian indie', 'indonesian pop', 'indonesian singer-songwriter']",65,3536146
1383,B Praak,56SjZARoEvag3RoKWIb16j,male,0,"['desi pop', 'filmi', 'punjabi pop']",74,8945452
1384,Måns Zelmerlöw,1IxP1g9VrPzJqXFCsuyHKe,male,34,"['swedish idol pop', 'swedish pop']",49,161618
1385,One Acen,16plk1BhihSieDutGFbLt8,male,0,"['afroswing', 'uk hip hop']",50,173364
1386,Remo Drive,5LMPXUMhWXshBPjrqvZOfv,male,60,"['alternative emo', 'bubblegrunge', 'emo']",40,127353
1387,Paloma Faith,4fwuXg6XQHfdlOdmw36OHa,female,39,"['british soul', 'talent show', 'uk pop']",65,1222779
1388,Francesca Michielin,4jFlmD92WULLlaRS8Cj6QS,female,25,"['italian adult pop', 'italian pop']",51,718968
1389,Jazmin Bean,6blEmsLU25ewy8hHtgZaSL,male,0,['pov: indie'],53,574289
1390,Horacio Palencia,7arK8QUX7X61NIkChn9no2,male,0,"['banda', 'musica mexicana']",56,310842
1391,ITZY,2KC9Qb60EaY0kW4eH68vr3,mixed,1,"['k-pop', 'k-pop girl group']",70,6401768
1392,S1mba,71jSVPQ6yskfyvWeiwvT5s,,0,['afroswing'],54,89950
1393,LUM!X,0TKFPt9w0AAEnhB9bd0pLy,male,0,"['melbourne bounce international', 'slap house']",65,156347
1394,BKO,3ZZlaq6tv1IcMjNtrZpsLd,,29,"['dutch hip hop', 'dutch rap pop']",52,29846
1395,DJ SpinKing,1qSJaftSab2kTTsj7fLxvM,male,0,['slow game'],47,11176
1396,Hivi!,4ubEZ6sMsrrbQChueyouCC,mixed,11,['indonesian pop'],65,1842972
1397,Sam Fischer,6L1XC7NrmgWRlwAeLJvVtA,male,0,"['australian pop', 'singer-songwriter pop']",61,260431
1398,Vargas Blues Band,3K6ueahyMBq96ZtDjo9LSn,mixed,0,['spanish blues'],26,15273
1399,Rod Wave,45TgXXqMDdF8BkjA83OM7z,,0,['florida rap'],79,6096817
1400,A R I Z O N A,7hOGhpa8RMSuDOWntGIAJt,mixed,0,"['electropop', 'indie poptimism']",56,419968
1401,Sophia Somajo,5T8zbK3dic52T9bFu0aY8z,female,35,['swedish electropop'],45,10532
1402,Żabson,0QR764k0D36npmTMWx5bft,male,26,"['polish hip hop', 'polish trap']",61,1050355
1403,Santa Fe Klan,4tm8CEdm4pkQsEh4jIr9Yp,mixed,0,['mexican hip hop'],74,8764044
1404,Diquenza,3DIhZ8xOvMa1KpXPV6BZXV,,0,['dutch rap pop'],45,2324
1405,XYLØ,6ioOEWNNGK40H8xrGj6XPW,mixed,5,"['alt z', 'indie poptimism', 'la pop']",46,366730
1406,Virlan Garcia,0vjeBgTzYTwmYoVySJzXGD,male,23,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",66,4388498
1407,TheOvertunes,3t4MHnVggiFLOuSSh4odBk,mixed,7,['indonesian pop'],53,550957
1408,Haloo Helsinki!,0JTMRuiDzOCjWuYtWMgv2s,mixed,14,"['finnish dance pop', 'finnish pop', 'suomi rock']",50,225252
1409,Giaime,3sC3sCpqSYClSdKez9Rs6k,male,25,"['italian hip hop', 'trap italiana']",48,198031
1410,Kianush,0t9IVyFGzH79wIFfhEXddQ,male,32,['german hip hop'],49,237047
1411,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,male,24,"['r&b', 'rap']",82,5091260
1412,Aleyna Tilki,4ckLjJztj53Ifid7WHweBn,female,20,['turkish pop'],60,855778
1413,Ghetto Kids,6XvKTz2XRPwlry0UdjqoKq,mixed,7,"['mexican pop', 'perreo', 'reggaeton mexicano', 'urbano mexicano']",51,105704
1414,BLØF,0KQX2wRHV2VLjuscfJFNxB,mixed,28,"['dutch pop', 'dutch rock']",55,373243
1415,Israel Kamakawiwo'ole,4ogvuDRerGhZfSf7TtzHlr,mixed,21,['hawaiian'],59,512445
1416,PRO8L3M,7v49oVVUhvIQG5EK0jkcF7,mixed,0,['polish hip hop'],69,613726
1417,LIT killah,1vqR17Iv8VFdzure1TAXEq,male,19,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste', 'urbano latino']",72,5221464
1418,Mitchell Ayres & His Orchestra,0HS96tPggl2nwiz3gNWWI5,mixed,0,"[""man's orchestra""]",67,848
1419,The Fontane Sisters,1Ml4OuStDoympbREURAM15,mixed,79,"['deep adult standards', 'vocal harmony group']",67,14496
1420,N.E.R.D,5wPoxI5si3eJsYYwyXV4Wi,mixed,0,"['hip hop', 'virginia hip hop']",53,827367
1421,Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,male,25,"['conscious hip hop', 'hip hop', 'rap']",71,3284068
1422,DJ Alex,7ygNQCdpQWW7iSWAxDhvhI,male,0,"['cumbia 420', 'cumbia pop', 'previa']",56,819058
1423,Matthaios,1SrWbIDP84JcSDr0oTBAQw,,0,"['opm', 'pinoy hip hop', 'tagalog rap']",51,1045566
1424,Tay-K,2ODbg2404zUzTi02qIPEjB,male,20,"['cali rap', 'dfw rap', 'rap', 'trap']",65,3387384
1425,schafter,2aDaFARm4U9hf5DI9Fhbnh,male,17,"['polish hip hop', 'polish trap']",58,194765
1426,Alemán,4QFG9KrGWEbr6hNA58CAqE,male,30,"['mexican hip hop', 'trap mexicano']",72,5220236
1427,Kendo Kaponi,1WMwuNKzEFtU6pPkdtryYS,male,35,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",60,1169852
1428,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,male,0,"['contemporary country', 'country', 'country road']",69,4512331
1429,NIKI,2kxP07DLgs4xlWz8YHlvfh,mixed,0,['indonesian r&b'],75,3225543
1430,Morgan Sulele,3EaDukxGx5viO0MTLW1a5X,male,47,"['norwegian pop', 'russelater']",46,50958
1431,Rolf Sanchez,3R6VoMjUANEP9wb7fRNXws,,0,['dutch pop'],49,96030
1432,DTG,6kZWqUZqptyxb8Ki5DyBAg,,0,['afroswing'],51,15043
1433,MC M10,2kMDiFDvjMOoLfcZbLgA6s,male,0,['rave funk'],39,7733
1434,Trapical,1akovilveREPmx1E535jJU,,0,[],47,7258
1435,Ricky Rich,1gm1katIowFM22Ldqcw6DK,,0,['swedish trap pop'],58,206126
1436,CamelPhat,240wlM8vDrf6S4zCyzGj2W,mixed,0,"['deep tech house', 'house', 'progressive house', 'uk dance']",64,391977
1437,Jay Hound,57BGWi9z8Ay8NCKNSwUfF8,male,38,[],57,28391
1438,Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,male,33,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",64,3359892
1439,Young Igi,1yq2JzsqbzFbJ1B7wGOXLc,male,20,"['polish hip hop', 'polish trap']",61,723922
1440,Swizz Beatz,2cADQgiLMjNhbsfeN52Bf3,male,41,"['battle rap', 'dirty south rap', 'southern hip hop', 'trap']",60,419213
1441,Various Autists,2lNqCVDcZkl7lz5qNoZq6a,,0,[],5,811
1442,Gaby Music,1r3tpVQ08jFAA2P4xzV5o4,male,0,['pop reggaeton'],49,2958
1443,C.R.O,4puAp107dCehraE47QXVQX,male,30,"['trap argentino', 'trap triste']",70,1598186
1444,JID,6U3ybJ9UHNKEdsH7ktGBZ7,male,29,"['hip hop', 'pop rap', 'rap', 'underground hip hop']",76,1457269
1445,Callalily,4HOEnLufwAqJ2qoJPVnL01,mixed,14,['opm'],52,1734501
1446,Retoños Del Rio,0b4F6xrKsPCHTXEl4j03LF,male,25,"['norteno-sax', 'tejano']",47,169614
1447,Claude Debussy,1Uff91EOsvd99rtAupatMP,female,24,"['classical', 'impressionism', 'post-romantic era']",67,1490234
1448,Cortesia Da Casa,4DdazUhIad0cymOHGifQO6,,0,['brazilian hip hop'],43,103198
1449,SHAUN,72nLe76yBFSlP6VBzME358,male,0,['k-pop'],56,382774
1450,Ivete Sangalo,7dzq55YG3wjViqexDwiycQ,female,48,"['arrocha', 'axe', 'mpb', 'pagode', 'pop nacional', 'samba reggae', 'sertanejo universitario']",61,2108714
1451,Namika,0HSc7yUdNSosxRb2UJnXlz,female,28,['german pop'],50,635670
1452,Alex Aiono,5KPJMJR9PCfMWSfco8i4W4,male,0,['teen pop'],45,608306
1453,Alta Consigna,0DjAjUeZwSixK0dRwplBXb,mixed,0,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",59,2746212
1454,Hamza,5gs4Sm2WQUkcGeikMcVHbh,male,26,"['belgian hip hop', 'cloud rap francais', 'french hip hop', 'pop urbaine', 'rap belge']",69,1059771
1455,Travie McCoy,7o9Nl7K1Al6NNAHX6jn6iG,male,38,['pop rap'],60,371444
1456,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,male,32,"['edm', 'pop dance']",65,949317
1457,Fergie,3r17AfJCCUqC9Lf0OAc73G,female,45,"['dance pop', 'pop']",67,5693707
1458,DeJ Loaf,7kFfY4UjNdNyaeUgLIEbIF,female,29,"['detroit hip hop', 'r&b', 'trap', 'trap queen']",62,1669401
1459,EA Sports Madden NFL,04qaKnrL6BgL2Q9viRi1Lf,male,0,[],24,2206
1460,Vitaa,0Ntl0oWMPWfBOoi9Qcr9ht,female,37,"['french pop', 'r&b francais']",60,1141008
1461,G Herbo,5QdEbQJ3ylBnc3gsIASAT5,male,25,"['chicago drill', 'chicago rap', 'drill', 'trap']",68,1988385
1462,Marciano Cantero,5QzDzXfXC5lepOBeQXBiVO,male,59,[],59,6507
1463,Larry June,1grN0519h2zYqpRtYbDZAl,male,75,['cali rap'],64,335607
1464,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,mixed,63,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",83,26792137
1465,ALLMO$T,0WleeEe3UurwlNbDGhb5Yz,mixed,4,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",50,898169
1466,SUDA MASAKI,6n4SsAp5VjvIBg3s9QCcPX,male,27,"['anime rock', 'j-pop', 'japanese punk rock']",58,1974956
1467,Michael Pangilinan,1t2caVgyabZrVDAlmMGraV,male,24,['opm'],52,1651594
1468,Alfredo Olivas,5xYNmNkaWRqu3e5F4UXME8,male,0,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",79,7108978
1469,Federico Villa,79LwwKFdbXN9RoZAKefN7u,male,0,"['mariachi', 'ranchera']",40,74120
1470,Maffio,5RzT7CM6Ot0sh0EHefMicV,male,34,['dominican pop'],55,25067
1471,GTA,7l3UtcnrlxH7wPrb1HXFI6,mixed,0,['kenyan drill'],40,6218
1472,Otsochodzi,4zvO09rVUIVTeALhs6xLoB,male,24,"['polish hip hop', 'polish trap']",61,516885
1473,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,female,0,"['funk carioca', 'pop lgbtq+ brasileira']",68,3027612
1474,Los Plebes del Rancho de Ariel Camacho,6cnl6Jz97730GUS8zEAK77,mixed,0,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']",63,4514211
1475,MoTrip,69u5rPwWBKP7pJHpCGB9O5,male,32,"['german alternative rap', 'german hip hop', 'german pop']",51,474505
1476,Claudia Leitte,2OjoIDVPQKT9B7loZbPEfp,female,40,"['axe', 'pagode', 'pop nacional', 'sertanejo universitario']",57,1148082
1477,Jimilian,7wy9Plp8SD5l3LDuJubTcv,male,22,"['danish hip hop', 'danish pop']",48,67285
1478,Gustavo Cerati,1QOmebWGB6FdFtW7Bo3F0W,male,55,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",69,4051622
1479,Aldair Playboy,6LjdKBMnP1Da8Oe6WhrN56,male,0,"['batidao romantico', 'brega funk', 'brega romantico', 'forro de favela', 'funk carioca']",44,533762
1480,Sigrid,4TrraAsitQKl821DQY42cZ,female,23,['norwegian pop'],58,690382
1481,Panteon Rococo,11mqrDSFRRz8g0Wb3syJj5,mixed,25,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'ska mexicano']",62,2585570
1482,Shahid Kapoor,2J1wBa5W0RWdNLzic5CsxU,male,39,[],21,79966
1483,Rubén Blades,5BwMgvRwlq61SmknvsVIQj,,0,"['latin jazz', 'salsa', 'tipico', 'tropical']",60,1547427
1484,Kiara Advani,7tz5it5go9ZrXVsMtbbtRw,female,57,[],2,108210
1485,Brett Young,0fiWOxhsBsQQvFDtxUQWo0,male,39,"['contemporary country', 'country', 'country road', 'modern country rock']",63,1049408
1486,Darin,1rKFeRryEci6cxNkdvHzNr,male,33,"['classic swedish pop', 'swedish idol pop', 'swedish pop']",55,169009
1487,AnnenMayKantereit,23xqmJEN3oVxwzqtNIyR5m,mixed,9,"['cologne indie', 'german singer-songwriter']",65,1769921
1488,Bryn Christopher,7mWMzxN6IAIQ1tfFFtAiQv,male,35,['british soul'],50,7676
1489,Stephanie Poetri,0HS00NN7MAfF59aJnfcxSO,female,20,[],52,546881
1490,Bhavi,7fT2Me47PQ8T7954PKrcwR,male,22,"['argentine hip hop', 'trap argentino', 'trap triste']",68,1241987
1491,Hearts and Flowers,6TOqouD7Nzz8obqrp34UGn,,0,[],0,15
1492,Skizzy Mars,00Z3UDoAQwzvGu13HoAM7J,male,27,['indie pop rap'],46,303696
1493,Frah Quintale,7BgEOZ9w3Y4IMShXTMu1nN,male,31,"['italian hip hop', 'italian indie pop', 'italian pop', 'milan indie']",66,633656
1494,Nausea,2ppBcpxOqehpLJuJQIRnKM,mixed,12,"['anarcho-punk', 'crust punk', 'powerviolence']",24,15938
1495,Sa4,5qZLYtTL3ldN6Uw7OXHESR,male,0,['german hip hop'],55,262241
1496,F1rstman,0IA4SdCS8HBDX6oBoOlgaf,male,28,"['basshall', 'dutch hip hop', 'dutch rap pop']",49,77263
1497,Yungen,3ijd7T9kkzgvfx1az6Z3wj,male,28,"['afroswing', 'grime', 'london rap', 'uk hip hop']",43,314437
1498,Joakim Lundell,0XNvr6bnNywV946ZKaJtr0,male,34,['swedish pop'],36,132543
1499,IRONTOM,4KY9rCrokaoFzvMfX98u1q,,0,['modern alternative rock'],42,31848
1500,Rixton,0kkxsdcaWmWU2yWAqclDh4,mixed,0,"['post-teen pop', 'teen pop', 'viral pop']",58,759631
1501,Tjuvjakt,0XDfNJsQy7B3q0GfsMHSkp,mixed,0,"['swedish hip hop', 'swedish pop', 'swedish pop rap']",51,64909
1502,Abel Pintos,6HTUcOExehqydqa7C3usAa,male,36,"['argentine telepop', 'folklore argentino', 'pop argentino']",66,3541436
1503,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,mixed,27,"['boy band', 'dance pop', 'pop']",73,5491812
1504,Kurdo,1yIifIA91WgmfzBcjbQB8i,male,31,"['german hip hop', 'kurdish hip hop']",58,814041
1505,El Bebeto,1YhMWppPt9RVODKD1KCs7W,male,0,"['banda', 'mariachi', 'musica mexicana', 'norteno', 'ranchera']",61,2383291
1506,Kool Savas,1SUu1Bi7ev9HbOzyVC77qD,male,45,"['german hip hop', 'turkish hip hop']",63,610135
1507,Robin Packalen,4Q4b4S784htx6DtxcMUfMO,male,21,"['finnish dance pop', 'finnish pop']",51,196485
1508,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,mixed,8,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",82,14631497
1509,LouiVos,0lzYw5xI9jgMg8O5i4bTre,,0,"['dutch hip hop', 'ritmo kombina']",49,107818
1510,THEY.,0pghUohLPptZWBasy2wmUx,mixed,0,['trap soul'],51,350387
1511,Kalash Criminel,6ytOHdKh4xt4YvF7tz8Zcv,male,0,"['french hip hop', 'pop urbaine', 'rap francais']",57,1571010
1512,Ellinoora,3c9CUpHeB5BCQOHp8uiPzY,female,26,"['finnish dance pop', 'finnish pop', 'iskelma', 'suomi rock']",48,104395
1513,Yuridia,5B8ApeENp4bE4EE3LI8jK2,female,33,"['latin arena pop', 'latin pop', 'mexican pop']",70,4179309
1514,MIST,63X1WKthLQidtqxxO2sgeq,mixed,0,"['birmingham grime', 'birmingham hip hop', 'birmingham indie', 'grime', 'uk hip hop']",55,423693
1515,Steel Banglez,6k970rXaWAWVfWMjqWtFNI,male,0,"['afroswing', 'birmingham grime', 'grime', 'london rap', 'uk hip hop']",49,218802
1516,Hatikva 6,3umXlcgiDTcCRkvPVobeJc,male,0,"['israeli hip hop', 'israeli pop']",40,185818
1517,MILAS,3TKgamKsMMP7pmm1likOgY,female,41,[],35,4196
1518,Bas,70gP6Ry4Uo0Yx6uzPIdaiJ,male,33,"['canadian hip hop', 'queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']",63,533559
1519,Winona Oak,3XC57xz74X3xUi1hv4mge1,female,25,['swedish pop'],51,120235
1520,Thantri Sundari,5jVRSr4hRxxwEFeG3uWFGV,,0,[],49,214
1521,Flow G,3PDFGpPl4ienSn5Vwisfrh,male,0,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",67,1668030
1522,Zonderling,0bMKf3lIYR9GaNTdFKkTOr,,0,"['dutch house', 'electro house', 'progressive electro house', 'progressive house', 'sky room']",55,87807
1523,Paulina Rubio,1d6dwipPrsFSJVmFTTdFSS,female,49,"['latin arena pop', 'latin pop', 'mexican pop']",64,2889973
1524,Kurt Nilsen,49HPMFWsosCuRf810Ay1Vv,male,41,"['classic norwegian pop', 'norwegian pop']",55,80687
1525,Sachet-Parampara,1SyKki7JI1AZNKwgNMkn25,mixed,0,"['desi pop', 'filmi', 'modern bollywood']",66,970800
1526,ILOVEMAKONNEN,3aGFCoR8xGN6DKwvdzeSja,male,31,"['atl hip hop', 'lgbtq+ hip hop', 'trap']",56,365828
1527,Russ Millions,3FoFW2AoUGRHBacC6i4x4p,,0,"['melodic drill', 'uk drill']",66,789947
